source_file,line,current_icon,icon_name,inferred_function,exists,status,line_text
docs/404.html,37,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/assets/fragments/layers/website/account/account-drawer.html,77,layers/website/auth/signin/apple.svg,apple,apple,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/layers/website/auth/signin/apple.svg"" alt="""" class=""account-drawer-identity-icon account-drawer-identity-icon--theme-aware ui-icon-theme-aware"" aria-hidden=""true"">"
docs/assets/fragments/layers/website/account/account-drawer.html,84,layers/website/auth/signin/google-signin.svg,google-signin,google-signin,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/layers/website/auth/signin/google-signin.svg"" alt="""" class=""account-drawer-identity-icon account-drawer-identity-icon--brand"" aria-hidden=""true"">"
docs/assets/fragments/layers/website/account/account-drawer.html,91,layers/website/auth/signin/signin-email.svg,signin-email,signin-email,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/layers/website/auth/signin/signin-email.svg"" alt="""" class=""account-drawer-identity-icon account-drawer-identity-icon--theme-aware ui-icon-theme-aware"" aria-hidden=""true"">"
docs/assets/fragments/layers/website/account/account-drawer.html,98,layers/website/auth/signin/signin-phone.svg,signin-phone,signin-phone,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/layers/website/auth/signin/signin-phone.svg"" alt="""" class=""account-drawer-identity-icon account-drawer-identity-icon--theme-aware ui-icon-theme-aware"" aria-hidden=""true"">"
docs/assets/fragments/layers/website/account/account-email-auth-drawer.html,104,core/navigation/unclassified/back.svg,back,back,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/core/navigation/unclassified/back.svg"" alt="""" class=""account-email-auth-drawer-back-icon ui-icon-theme-aware"" aria-hidden=""true"">"
docs/assets/fragments/layers/website/account/account-forgot-password-drawer.html,80,core/navigation/unclassified/back.svg,back,back,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/core/navigation/unclassified/back.svg"" alt="""" class=""account-forgot-password-drawer-back-icon ui-icon-theme-aware"" aria-hidden=""true"">"
docs/assets/fragments/layers/website/account/account-phone-auth-drawer.html,102,core/navigation/unclassified/back.svg,back,back,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/core/navigation/unclassified/back.svg"" alt="""" class=""account-phone-auth-drawer-back-icon ui-icon-theme-aware"" aria-hidden=""true"">"
docs/assets/fragments/layers/website/account/account-profile-setup-drawer.html,287,core/navigation/unclassified/back.svg,back,back,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/core/navigation/unclassified/back.svg"" alt="""" class=""account-profile-setup-drawer-back-icon ui-icon-theme-aware"" aria-hidden=""true"">"
docs/assets/fragments/layers/website/account/account-sign-in-drawer.html,124,layers/website/auth/signin/apple.svg,apple,apple,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/layers/website/auth/signin/apple.svg"" alt="""" class=""account-drawer-identity-icon account-drawer-identity-icon--theme-aware ui-icon-theme-aware"" aria-hidden=""true"">"
docs/assets/fragments/layers/website/account/account-sign-in-drawer.html,130,layers/website/auth/signin/google-signin.svg,google-signin,google-signin,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/layers/website/auth/signin/google-signin.svg"" alt="""" class=""account-drawer-identity-icon account-drawer-identity-icon--brand"" aria-hidden=""true"">"
docs/assets/fragments/layers/website/account/account-sign-in-drawer.html,145,core/navigation/unclassified/back.svg,back,back,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/core/navigation/unclassified/back.svg"" alt="""" class=""account-sign-in-drawer-back-icon ui-icon-theme-aware"" aria-hidden=""true"">"
docs/assets/fragments/layers/website/account/account-sign-up-drawer.html,131,layers/website/auth/signin/apple.svg,apple,apple,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/layers/website/auth/signin/apple.svg"" alt="""" class=""account-drawer-identity-icon account-drawer-identity-icon--theme-aware ui-icon-theme-aware"" aria-hidden=""true"">"
docs/assets/fragments/layers/website/account/account-sign-up-drawer.html,137,layers/website/auth/signin/google-signin.svg,google-signin,google-signin,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/layers/website/auth/signin/google-signin.svg"" alt="""" class=""account-drawer-identity-icon account-drawer-identity-icon--brand"" aria-hidden=""true"">"
docs/assets/fragments/layers/website/account/account-sign-up-drawer.html,143,layers/website/auth/signin/signin-email.svg,signin-email,signin-email,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/layers/website/auth/signin/signin-email.svg"" alt="""" class=""account-drawer-identity-icon account-drawer-identity-icon--theme-aware ui-icon-theme-aware"" aria-hidden=""true"">"
docs/assets/fragments/layers/website/account/account-sign-up-drawer.html,149,layers/website/auth/signin/signin-phone.svg,signin-phone,signin-phone,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/layers/website/auth/signin/signin-phone.svg"" alt="""" class=""account-drawer-identity-icon account-drawer-identity-icon--theme-aware ui-icon-theme-aware"" aria-hidden=""true"">"
docs/assets/fragments/layers/website/account/account-sign-up-drawer.html,166,core/navigation/unclassified/back.svg,back,back,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/core/navigation/unclassified/back.svg"" alt="""" class=""account-sign-up-drawer-back-icon ui-icon-theme-aware"" aria-hidden=""true"">"
docs/assets/fragments/layers/website/cookie/cookie-consent.html,45,core/legal/privacy/cookies.svg,cookies,cookies,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/core/legal/privacy/cookies.svg"" alt="""" class=""cookie-consent-brand-symbol cookie-consent-brand-symbol--cookies ui-icon-theme-aware"" data-cookie-consent-title-icon-asset=""default"">"
docs/assets/fragments/layers/website/cookie/cookie-consent.html,46,core/navigation/unclassified/globe.svg,globe,globe,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/core/navigation/unclassified/globe.svg"" alt="""" class=""cookie-consent-brand-symbol cookie-consent-brand-symbol--language ui-icon-theme-aware"" data-cookie-consent-title-icon-asset=""language"" hidden>"
docs/assets/fragments/layers/website/cookie/cookie-consent.html,59,core/navigation/unclassified/back.svg,back,back,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/core/navigation/unclassified/back.svg"" alt="""" class=""cookie-consent-close-back-icon global-back-button__icon ui-icon-theme-aware"">"
docs/assets/fragments/layers/website/cookie/cookie-consent.html,94,core/interface/status/essential.svg,essential,essential,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/core/interface/status/essential.svg"" alt="""" class=""cookie-consent-row-icon-image cookie-consent-row-icon-image--essential ui-icon-theme-aware"">"
docs/assets/fragments/layers/website/cookie/cookie-consent.html,103,core/interface/navigation/drop-down.svg,drop-down,drop-down,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/core/interface/navigation/drop-down.svg"" alt="""" class=""cookie-consent-row-expand-icon ui-icon-theme-aware"">"
docs/assets/fragments/layers/website/cookie/cookie-consent.html,141,core/system/unclassified/analytics.svg,analytics,analytics,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/core/system/unclassified/analytics.svg"" alt="""" class=""cookie-consent-row-icon-image cookie-consent-row-icon-image--analytics ui-icon-theme-aware"">"
docs/assets/fragments/layers/website/cookie/cookie-consent.html,153,core/interface/navigation/drop-down.svg,drop-down,drop-down,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/core/interface/navigation/drop-down.svg"" alt="""" class=""cookie-consent-row-expand-icon ui-icon-theme-aware"">"
docs/assets/fragments/layers/website/cookie/cookie-consent.html,193,core/interface/status/experience.svg,experience,experience,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/core/interface/status/experience.svg"" alt="""" class=""cookie-consent-row-icon-image cookie-consent-row-icon-image--experience ui-icon-theme-aware"">"
docs/assets/fragments/layers/website/cookie/cookie-consent.html,205,core/interface/navigation/drop-down.svg,drop-down,drop-down,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/core/interface/navigation/drop-down.svg"" alt="""" class=""cookie-consent-row-expand-icon ui-icon-theme-aware"">"
docs/assets/fragments/layers/website/home/developer-mode/topbar/developer-mode-topbar.html,24,core/identity/brand/neuroartan/logo-plain.svg,logo-plain,logo-plain,yes,TRUE_MATCH_REVIEW,"src=""/assets/icons/core/identity/brand/neuroartan/logo-plain.svg"""
docs/assets/fragments/layers/website/home/developer-mode/topbar/developer-mode-topbar.html,45,core/system/unclassified/bell.svg,bell,bell,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/system/unclassified/bell.svg"" alt="""">"
docs/assets/fragments/layers/website/home/developer-mode/topbar/developer-mode-topbar.html,50,core/system/unclassified/settings.svg,settings,settings,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/system/unclassified/settings.svg"" alt="""">"
docs/assets/fragments/layers/website/home/developer-mode/topbar/developer-mode-topbar.html,65,core/identity/unclassified/profile.svg,profile,profile,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/identity/unclassified/profile.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/interaction-settings-shell.html,39,core/system/unclassified/settings.svg,settings,settings,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/system/unclassified/settings.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/interaction-settings-shell.html,45,core/productivity/workspace/workspace.svg,workspace,workspace,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/productivity/workspace/workspace.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/interaction-settings-shell.html,51,core/system/unclassified/settings.svg,settings,settings,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/system/unclassified/settings.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/interaction-settings-shell.html,57,core/interface/status/experience.svg,experience,experience,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/interface/status/experience.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/interaction-settings-shell.html,63,core/interface/status/experience.svg,experience,experience,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/interface/status/experience.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/interaction-settings-shell.html,69,core/system/unclassified/log.svg,log,log,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/system/unclassified/log.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/interaction-settings-shell.html,75,core/system/time/timer.svg,timer,timer,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/system/time/timer.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/interaction-settings-shell.html,81,core/system/unclassified/stage.svg,stage,stage,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/system/unclassified/stage.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/interaction-settings-shell.html,87,layers/developer/repository/repository.svg,repository,repository,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/layers/developer/repository/repository.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/interaction-settings-shell.html,93,core/system/unclassified/log.svg,log,log,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/system/unclassified/log.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/interaction-settings-shell.html,99,core/interface/status/essential.svg,essential,essential,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/interface/status/essential.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/interaction-settings-shell.html,105,core/interface/status/essential.svg,essential,essential,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/interface/status/essential.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/accessibility/index.html,19,core/interface/status/essential.svg,essential,essential,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/interface/status/essential.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/changelog/index.html,20,core/files/unclassified/document.svg,document,document,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/files/unclassified/document.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/chat-history/index.html,19,core/identity/unclassified/session.svg,session,session,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/identity/unclassified/session.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/developer/index.html,20,core/files/unclassified/code.svg,code,code,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/files/unclassified/code.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/memory/index.html,20,core/cognition/unclassified/continuity.svg,continuity,continuity,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/cognition/unclassified/continuity.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/model/index.html,19,core/system/unclassified/settings.svg,settings,settings,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/system/unclassified/settings.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/overview/index.html,18,core/system/unclassified/settings.svg,settings,settings,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/system/unclassified/settings.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/privacy/index.html,19,core/interface/status/essential.svg,essential,essential,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/interface/status/essential.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/response/index.html,19,core/interface/status/experience.svg,experience,experience,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/interface/status/experience.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/session/active-chat.html,19,core/identity/unclassified/session.svg,session,session,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/identity/unclassified/session.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/session/index.html,19,core/identity/unclassified/session.svg,session,session,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/identity/unclassified/session.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/session/index.html,64,core/navigation/unclassified/right.svg,right,right,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware home-interaction-settings-panel__drill-indicator-icon"" src=""/assets/icons/core/navigation/unclassified/right.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/session/index.html,74,core/navigation/unclassified/right.svg,right,right,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware home-interaction-settings-panel__drill-indicator-icon"" src=""/assets/icons/core/navigation/unclassified/right.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/session/index.html,84,core/navigation/unclassified/right.svg,right,right,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware home-interaction-settings-panel__drill-indicator-icon"" src=""/assets/icons/core/navigation/unclassified/right.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/session/persistence.html,19,core/identity/unclassified/session.svg,session,session,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/identity/unclassified/session.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/session/reset-behavior.html,19,core/identity/unclassified/session.svg,session,session,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/identity/unclassified/session.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/stage/index.html,23,core/system/unclassified/stage.svg,stage,stage,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/system/unclassified/stage.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/voice/index.html,19,core/interface/status/experience.svg,experience,experience,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/interface/status/experience.svg"" alt="""">"
docs/assets/fragments/layers/website/home/interaction-settings/sections/workspace/index.html,19,core/productivity/workspace/workspace.svg,workspace,workspace,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/productivity/workspace/workspace.svg"" alt="""">"
docs/assets/fragments/layers/website/home/platform-menu/home-platform-shell.html,49,core/navigation/unclassified/sidebar-active.svg,sidebar-active,sidebar-active,yes,TRUE_MATCH_REVIEW,"src=""/assets/icons/core/navigation/unclassified/sidebar-active.svg"""
docs/assets/fragments/layers/website/home/platform-menu/home-platform-shell.html,52,core/navigation/unclassified/sidebar-active.svg,sidebar-active,sidebar-active,yes,TRUE_MATCH_REVIEW,"data-home-platform-rail-icon-expanded=""/assets/icons/core/navigation/unclassified/sidebar-active.svg"""
docs/assets/fragments/layers/website/home/platform-menu/home-platform-shell.html,53,core/navigation/unclassified/sidebar-left.svg,sidebar-left,sidebar-left,yes,TRUE_MATCH_REVIEW,"data-home-platform-rail-icon-collapsed=""/assets/icons/core/navigation/unclassified/sidebar-left.svg"">"
docs/assets/fragments/layers/website/home/platform-menu/home-platform-shell.html,73,core/navigation/unclassified/home.svg,home,home,yes,TRUE_MATCH_REVIEW,"<span class=""home-platform-shell__nav-icon inline-stroke-icon"" data-inline-stroke-icon aria-hidden=""true""><img class=""ui-icon-theme-aware"" src=""/assets/icons/core/navigation/unclassified/home.svg"" alt=""""></span>"
docs/assets/fragments/layers/website/home/platform-menu/home-platform-shell.html,77,core/cognition/unclassified/continuity.svg,continuity,continuity,yes,TRUE_MATCH_REVIEW,"<span class=""home-platform-shell__nav-icon inline-stroke-icon"" data-inline-stroke-icon aria-hidden=""true""><img class=""ui-icon-theme-aware"" src=""/assets/icons/core/cognition/unclassified/continuity.svg"" alt=""""></span>"
docs/assets/fragments/layers/website/home/platform-menu/home-platform-shell.html,81,core/productivity/workspace/workspace.svg,workspace,workspace,yes,TRUE_MATCH_REVIEW,"<span class=""home-platform-shell__nav-icon inline-stroke-icon"" data-inline-stroke-icon aria-hidden=""true""><img class=""ui-icon-theme-aware"" src=""/assets/icons/core/productivity/workspace/workspace.svg"" alt=""""></span>"
