source_file,line,current_icon,icon_name,inferred_function,exists,status,line_text
docs/assets/fragments/layers/website/profile/private/settings/profile-settings-panel.html,27,core/navigation/unclassified/route.svg,route,route,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/navigation/unclassified/route.svg"" alt="""">"
docs/assets/fragments/layers/website/profile/private/settings/profile-settings-panel.html,33,core/identity/access/visibility-on.svg,visibility-on,visibility-on,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/identity/access/visibility-on.svg"" alt="""">"
docs/assets/fragments/layers/website/profile/private/settings/profile-settings-panel.html,39,core/media/unclassified/image.svg,image,image,yes,TRUE_MATCH_REVIEW,"<img class=""ui-icon-theme-aware"" src=""/assets/icons/core/media/unclassified/image.svg"" alt="""">"
docs/assets/fragments/layers/website/profile/public/profile-footer.html,10,core/identity/brand/neuroartan/logo-plain.svg,logo-plain,logo-plain,yes,TRUE_MATCH_REVIEW,"src=""/assets/icons/core/identity/brand/neuroartan/logo-plain.svg"""
docs/assets/fragments/layers/website/profile/public/profile-header.html,28,core/identity/trust/verified.svg,verified,verified,yes,TRUE_MATCH_REVIEW,"src=""/assets/icons/core/identity/trust/verified.svg"""
docs/assets/fragments/layers/website/profile/public/profile-menu.html,11,core/identity/brand/neuroartan/logo-plain.svg,logo-plain,logo-plain,yes,TRUE_MATCH_REVIEW,"src=""/assets/icons/core/identity/brand/neuroartan/logo-plain.svg"""
docs/assets/fragments/layers/website/sections/products/products-sidebar.html,21,core/navigation/unclassified/sidebar-left.svg,sidebar-left,sidebar-left,yes,TRUE_MATCH_REVIEW,"src=""/assets/icons/core/navigation/unclassified/sidebar-left.svg"""
docs/index.html,59,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/about/index.html,56,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/banking/index.html,11,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/brand/index.html,19,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/brand-assets/index.html,11,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/business/enterprise/index.html,13,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/business/index.html,13,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/business/investor-relations/index.html,13,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/business/partnerships/index.html,13,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/careers/culture/index.html,10,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/careers/departments/index.html,10,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/careers/index.html,10,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/careers/process/index.html,10,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/careers/roles/index.html,10,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/company/leadership/index.html,10,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/continuity-history/index.html,10,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/dashboard/index.html,10,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/development-cockpit/index.html,10,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/feed/index.html,10,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/infrastructure/architecture/index.html,13,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/infrastructure/index.html,13,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/knowledge-research/index.html,13,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/legal/acceptable-use/index.html,11,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/legal/cookies/index.html,11,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/legal/data/index.html,11,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/legal/disclosures/index.html,11,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/legal/imprint/index.html,11,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/legal/index.html,32,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/legal/policies/index.html,32,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/legal/privacy/index.html,34,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/legal/terms/index.html,32,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/legal/trademark/index.html,32,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/models/create/index.html,10,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/models/index.html,10,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/platform/index.html,10,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/pricing/index.html,13,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/products/capabilities/index.html,45,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/products/index.html,51,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/products/integrations/index.html,45,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/products/overview/index.html,45,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/products/workflows/index.html,45,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/profiles/index.html,10,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/research/publications/index.html,13,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/security/index.html,13,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/sitemap/index.html,10,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/software/index.html,45,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/support/help-center/index.html,13,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/trust/index.html,13,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/pages/updates/index.html,11,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/profile.html,30,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/single.html,27,layers/website/app/favicon/favicon.svg,favicon,favicon,yes,TRUE_MATCH_REVIEW,"<link rel=""icon"" type=""image/svg+xml"" href=""/assets/icons/layers/website/app/favicon/favicon.svg"">"
docs/assets/css/core/04-systems/scroll-to-top.css,64,core/navigation/unclassified/arrow-up.svg,arrow-up,arrow-up,yes,TRUE_MATCH_REVIEW,-webkit-mask-image: url('/assets/icons/core/navigation/unclassified/arrow-up.svg');
docs/assets/css/core/04-systems/scroll-to-top.css,68,core/navigation/unclassified/arrow-up.svg,arrow-up,arrow-up,yes,TRUE_MATCH_REVIEW,mask-image: url('/assets/icons/core/navigation/unclassified/arrow-up.svg');
docs/assets/css/layers/website/home/stage/home-stage-motion.css,526,core/media/unclassified/mic.svg,mic,mic,yes,TRUE_MATCH_REVIEW,"-webkit-mask-image:url(""/assets/icons/core/media/unclassified/mic.svg"");"
docs/assets/css/layers/website/home/stage/home-stage-motion.css,527,core/media/unclassified/mic.svg,mic,mic,yes,TRUE_MATCH_REVIEW,"mask-image:url(""/assets/icons/core/media/unclassified/mic.svg"");"
docs/assets/css/layers/website/sections/products-sidebar.css,76,core/navigation/unclassified/sidebar-left.svg,sidebar-left,sidebar-left,yes,TRUE_MATCH_REVIEW,-webkit-mask-image: url('/assets/icons/core/navigation/unclassified/sidebar-left.svg');
docs/assets/css/layers/website/sections/products-sidebar.css,80,core/navigation/unclassified/sidebar-left.svg,sidebar-left,sidebar-left,yes,TRUE_MATCH_REVIEW,mask-image: url('/assets/icons/core/navigation/unclassified/sidebar-left.svg');
docs/assets/js/layers/website/home/core/home-interaction-panel-state.js,39,system/states/loading.svg,loading,loading,yes,TRUE_MATCH_REVIEW,"submitIcon: '/assets/icons/system/states/loading.svg',"
docs/assets/js/layers/website/home/core/home-interaction-panel-state.js,47,system/states/loading.svg,loading,loading,yes,TRUE_MATCH_REVIEW,"submitIcon: '/assets/icons/system/states/loading.svg',"
docs/assets/js/layers/website/home/core/home-interaction-panel-state.js,56,core/actions/unclassified/send.svg,send,send,yes,TRUE_MATCH_REVIEW,"submitIcon: '/assets/icons/core/actions/unclassified/send.svg',"
docs/assets/js/layers/website/home/core/home-interaction-panel-state.js,65,core/actions/unclassified/plus.svg,plus,plus,yes,TRUE_MATCH_REVIEW,"submitIcon: '/assets/icons/core/actions/unclassified/plus.svg',"
docs/assets/js/layers/website/home/core/home-interaction-panel-state.js,73,core/actions/unclassified/send.svg,send,send,yes,TRUE_MATCH_REVIEW,"submitIcon: '/assets/icons/core/actions/unclassified/send.svg',"
docs/assets/js/layers/website/home/interaction-settings/interaction-settings-shell.js,151,core/navigation/unclassified/left.svg,left,left,yes,TRUE_MATCH_REVIEW,previousIcon.src = '/assets/icons/core/navigation/unclassified/left.svg';
docs/assets/js/layers/website/home/interaction-settings/interaction-settings-shell.js,166,core/navigation/unclassified/right.svg,right,right,yes,TRUE_MATCH_REVIEW,nextIcon.src = '/assets/icons/core/navigation/unclassified/right.svg';
docs/assets/js/layers/website/home/shell/home-search-shell.js,424,core/identity/trust/verified.svg,verified,verified,yes,TRUE_MATCH_REVIEW,"<img src=""/assets/icons/core/identity/trust/verified.svg"" alt="""" aria-hidden=""true"">"
docs/assets/js/layers/website/home/stage/developer-operations-panel/developer-operations-panel.js,49,core/actions/unclassified/collapse.svg,collapse,collapse,yes,TRUE_MATCH_REVIEW,"full:'/assets/icons/core/actions/unclassified/collapse.svg',"
docs/assets/js/layers/website/home/stage/developer-operations-panel/developer-operations-panel.js,50,core/actions/unclassified/expand.svg,expand,expand,yes,TRUE_MATCH_REVIEW,mini:'/assets/icons/core/actions/unclassified/expand.svg'
docs/assets/js/layers/website/sections/feed.js,312,core/identity/trust/verified.svg,verified,verified,yes,TRUE_MATCH_REVIEW,"<img class=""feed-post__badge-icon ui-icon-theme-aware"" src=""/assets/icons/core/identity/trust/verified.svg"" alt="""" aria-hidden=""true"">"
docs/assets/js/layers/website/sections/models.js,313,core/identity/trust/verified.svg,verified,verified,yes,TRUE_MATCH_REVIEW,"src=""/assets/icons/core/identity/trust/verified.svg"""
docs/assets/js/layers/website/system/auth/auth.js,73,core/identity/brand/neuroartan/logo-plain.svg,logo-plain,logo-plain,yes,TRUE_MATCH_REVIEW,const CORE_NEUROARTAN_LOGO = 'assets/icons/core/identity/brand/neuroartan/logo-plain.svg';
docs/assets/data/website/development-cockpit/homepage-developer-mode-registry.json,5,core/files/unclassified/code.svg,code,code,yes,TRUE_MATCH_REVIEW,"{ ""id"": ""code"", ""label"": ""Code"", ""workspace"": ""code"", ""icon"": ""/assets/icons/core/files/unclassified/code.svg"", ""active"": true },"
docs/assets/data/website/development-cockpit/homepage-developer-mode-registry.json,6,layers/software/app/app.svg,app,app,yes,TRUE_MATCH_REVIEW,"{ ""id"": ""app"", ""label"": ""App"", ""workspace"": ""app"", ""icon"": ""/assets/icons/layers/software/app/app.svg"", ""active"": false },"
docs/assets/data/website/development-cockpit/homepage-developer-mode-registry.json,7,layers/developer/docs/docs.svg,docs,docs,yes,TRUE_MATCH_REVIEW,"{ ""id"": ""docs"", ""label"": ""Docs"", ""workspace"": ""docs"", ""icon"": ""/assets/icons/layers/developer/docs/docs.svg"", ""active"": false },"
docs/assets/data/website/development-cockpit/homepage-developer-mode-registry.json,8,core/system/unclassified/bell.svg,bell,bell,yes,TRUE_MATCH_REVIEW,"{ ""id"": ""notifications"", ""label"": ""Notifications"", ""utility"": ""notifications"", ""icon"": ""/assets/icons/core/system/unclassified/bell.svg"" },"
docs/assets/data/website/development-cockpit/homepage-developer-mode-registry.json,9,core/system/unclassified/settings.svg,settings,settings,yes,TRUE_MATCH_REVIEW,"{ ""id"": ""settings"", ""label"": ""Settings"", ""utility"": ""settings"", ""icon"": ""/assets/icons/core/system/unclassified/settings.svg"" },"
docs/assets/data/website/development-cockpit/homepage-developer-mode-registry.json,10,core/identity/unclassified/account.svg,account,account,yes,TRUE_MATCH_REVIEW,"{ ""id"": ""account"", ""label"": ""Account"", ""utility"": ""account"", ""icon"": ""/assets/icons/core/identity/unclassified/account.svg"" }"
docs/collections/featured/icos-featured-functions/icos-featured-functions.json,31,layers/website/sections/home/featured-functions/reflection.svg,reflection,reflection,yes,TRUE_MATCH_REVIEW,"""icon"": ""/assets/icons/layers/website/sections/home/featured-functions/reflection.svg"","
docs/collections/featured/icos-featured-functions/icos-featured-functions.json,46,layers/website/sections/home/featured-functions/capture.svg,capture,capture,yes,TRUE_MATCH_REVIEW,"""icon"": ""/assets/icons/layers/website/sections/home/featured-functions/capture.svg"","
docs/collections/featured/icos-featured-functions/icos-featured-functions.json,61,layers/website/sections/home/featured-functions/patterning.svg,patterning,patterning,yes,TRUE_MATCH_REVIEW,"""icon"": ""/assets/icons/layers/website/sections/home/featured-functions/patterning.svg"","
docs/collections/featured/icos-featured-functions/icos-featured-functions.json,76,layers/website/sections/home/featured-functions/structure.svg,structure,structure,yes,TRUE_MATCH_REVIEW,"""icon"": ""/assets/icons/layers/website/sections/home/featured-functions/structure.svg"","
docs/collections/featured/icos-featured-functions/icos-featured-functions.json,91,layers/website/sections/home/featured-functions/signals.svg,signals,signals,yes,TRUE_MATCH_REVIEW,"""icon"": ""/assets/icons/layers/website/sections/home/featured-functions/signals.svg"","
docs/collections/featured/icos-featured-functions/icos-featured-functions.json,106,layers/website/sections/home/featured-functions/continuity.svg,continuity,continuity,yes,TRUE_MATCH_REVIEW,"""icon"": ""/assets/icons/layers/website/sections/home/featured-functions/continuity.svg"","
